,CustomerID,Freq,SaleAmount,LastTransaction,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
663,13226,16,108.21000000000001,2011-03-11 14:35:00,275,2.833213344056216,4.693272634209637,5.62040086571715,0
664,13227,9,257.7,2011-05-22 11:47:00,203,2.302585092994046,5.5556690891919835,5.318119993844216,0
665,13228,2,358.0,2011-09-19 14:28:00,83,1.0986122886681098,5.883322388488279,4.430816798843313,0
666,13229,10,160.95,2011-04-28 12:07:00,227,2.3978952727983707,5.087287645617338,5.429345628954441,0
667,13230,587,2755.63,2011-12-05 16:03:00,6,6.376726947898627,7.921764198172896,1.9459101490553132,1
668,13232,202,1328.35,2011-11-27 10:39:00,14,5.313205979041787,7.192445379947863,2.70805020110221,1
669,13233,43,605.12,2011-09-26 13:25:00,76,3.784189633918261,6.407077986267962,4.343805421853684,2
670,13235,58,1031.07,2011-05-11 17:13:00,214,4.07753744390572,6.939321773198559,5.3706380281276624,2
671,13236,36,744.85,2011-11-15 12:50:00,26,3.6109179126442243,6.614524507599939,3.295836866004329,2
672,13238,31,700.73,2011-11-22 15:37:00,19,3.4657359027997265,6.553548714657728,2.995732273553991,2
673,13239,21,329.56,2011-03-23 10:25:00,263,3.091042453358316,5.800788185931274,5.575949103146316,0
674,13240,67,663.65,2011-09-04 14:08:00,98,4.219507705176107,6.499260586313608,4.59511985013459,2
675,13242,13,270.40000000000003,2011-08-19 12:53:00,114,2.6390573296152584,5.603593747400769,4.74493212836325,0
676,13243,57,585.12,2011-05-20 13:14:00,205,4.060443010546419,6.373524546769825,5.327876168789581,2
677,13244,27,121.74000000000001,2011-09-08 11:46:00,94,3.332204510175204,4.810068296960951,4.553876891600541,0
678,13245,16,430.5,2011-10-20 11:40:00,52,2.833213344056216,6.067267510523482,3.970291913552122,0
679,13246,136,1961.52,2011-11-21 16:50:00,20,4.919980925828125,7.581984640687438,3.044522437723423,1
680,13247,25,501.12,2011-11-22 10:59:00,19,3.258096538021482,6.218839134950008,2.995732273553991,2
681,13248,26,465.68,2011-08-07 12:40:00,126,3.295836866004329,6.145643797955656,4.844187086458591,0
682,13249,23,711.41,2011-09-08 13:26:00,94,3.1780538303479458,6.56865358837482,4.553876891600541,2
683,13253,36,1030.4,2011-07-06 10:09:00,158,3.6109179126442243,6.9386723816168585,5.0689042022202315,2
684,13255,13,399.51,2011-11-30 13:14:00,11,2.6390573296152584,5.992738734985712,2.4849066497880004,2
685,13258,36,672.83,2011-11-28 09:31:00,13,3.6109179126442243,6.512977853578813,2.6390573296152584,2
686,13259,81,283.18,2011-10-09 10:48:00,63,4.406719247264253,5.64960784020993,4.1588830833596715,2
687,13260,8,557.62,2011-10-09 13:21:00,63,2.1972245773362196,6.325469456665338,4.1588830833596715,0
688,13261,9,944.1,2011-03-16 12:22:00,270,2.302585092994046,6.8512907420010105,5.602118820879701,0
689,13262,11,200.29,2011-03-21 15:06:00,265,2.4849066497880004,5.3047466543129405,5.583496308781699,0
690,13263,1667,7436.93,2011-12-08 13:59:00,3,7.419380582918692,8.914347863308706,1.3862943611198906,1
691,13265,90,2092.66,2011-10-17 15:02:00,55,4.51085950651685,7.646669009574865,4.02535169073515,2
692,13266,187,3834.2599999999998,2011-11-28 14:39:00,13,5.236441962829949,8.251992508113439,2.6390573296152584,1
693,13267,211,4521.49,2011-12-07 11:12:00,4,5.356586274672012,8.416818006100614,1.6094379124341003,1
694,13268,433,3174.75,2011-11-22 11:51:00,19,6.073044534100405,8.06329910390357,2.995732273553991,1
695,13269,315,5343.28,2011-12-08 14:53:00,3,5.755742213586912,8.583782109053482,1.3862943611198906,1
696,13270,1,590.0,2010-12-08 14:53:00,368,0.6931471805599453,6.3818160174060985,5.910796644040527,0
697,13271,87,211.49,2011-11-02 14:31:00,39,4.477336814478207,5.358894928433641,3.6888794541139363,2
698,13272,15,276.56,2011-11-08 14:00:00,33,2.772588722239781,5.626037126031348,3.5263605246161616,0
699,13273,16,138.98,2011-08-18 14:02:00,115,2.833213344056216,4.941499555261394,4.7535901911063645,0
700,13276,30,590.9300000000001,2011-10-07 12:44:00,65,3.4339872044851463,6.383388384649479,4.189654742026425,2
701,13277,8,258.4,2011-11-24 09:21:00,17,2.1972245773362196,5.5583712718823435,2.8903717578961645,0
702,13278,46,542.73,2011-10-30 11:49:00,42,3.8501476017100584,6.298452800117238,3.7612001156935624,2
703,13279,9,137.75,2011-09-22 17:24:00,80,2.302585092994046,4.932673752626544,4.394449154672439,0
704,13280,82,798.46,2011-08-09 13:14:00,124,4.418840607796598,6.68393649975286,4.8283137373023015,2
705,13282,37,1132.14,2011-11-21 15:33:00,20,3.6375861597263857,7.032747819149021,3.044522437723423,2
706,13283,7,93.66,2011-10-11 09:50:00,61,2.0794415416798357,4.5502915244781015,4.127134385045092,0
707,13284,13,201.19,2011-01-13 09:23:00,332,2.6390573296152584,5.309207849379209,5.808142489980444,0
708,13285,187,2709.12,2011-11-16 13:19:00,25,5.236441962829949,7.904748193336201,3.258096538021482,1
709,13291,42,361.11,2011-07-07 10:36:00,157,3.7612001156935624,5.8919480330707374,5.062595033026967,0
710,13292,31,578.9399999999999,2011-11-01 10:04:00,40,3.4657359027997265,6.362924649913461,3.713572066704308,2
711,13294,54,873.74,2011-06-03 08:54:00,191,4.007333185232471,6.773926699344786,5.2574953720277815,2
712,13295,10,201.20000000000002,2010-12-15 11:21:00,361,2.3978952727983707,5.309257306586371,5.8916442118257715,0
713,13296,5,87.4,2011-07-25 13:46:00,139,1.791759469228055,4.481871969643598,4.941642422609304,0
714,13297,59,2089.85,2011-12-02 09:32:00,9,4.0943445622221,7.645325960844005,2.302585092994046,1
715,13298,2,360.0,2011-12-08 13:11:00,3,1.0986122886681098,5.8888779583328805,1.3862943611198906,2
716,13299,5,142.5,2011-03-16 12:55:00,270,1.791759469228055,4.966335035199676,5.602118820879701,0
717,13300,20,371.89,2011-06-23 13:09:00,171,3.044522437723423,5.921283469984221,5.147494476813453,0
718,13301,81,618.09,2011-08-28 11:25:00,105,4.406719247264253,6.428250657915328,4.663439094112067,2
719,13302,1,63.75,2011-07-07 17:56:00,157,0.6931471805599453,4.1705337005796475,5.062595033026967,0
720,13304,21,300.42,2010-12-23 14:35:00,353,3.091042453358316,5.7085046409915305,5.869296913133774,0
721,13305,81,2000.86,2011-12-05 15:15:00,6,4.406719247264253,7.601832027360015,1.9459101490553132,1
722,13307,1,15.0,2011-08-11 17:14:00,122,0.6931471805599453,2.772588722239781,4.812184355372417,0
723,13308,54,1385.51,2011-11-17 09:31:00,24,4.007333185232471,7.23454507743516,3.2188758248682006,2
724,13309,107,1456.79,2011-12-02 16:34:00,9,4.68213122712422,7.2846768692730555,2.302585092994046,1
725,13310,72,1132.03,2011-11-11 17:23:00,30,4.290459441148391,7.032650739053453,3.4339872044851463,2
726,13311,26,598.57,2011-12-05 12:55:00,6,3.295836866004329,6.396212731621162,1.9459101490553132,2
727,13313,78,1555.32,2011-11-17 16:48:00,24,4.3694478524670215,7.35007933912113,3.2188758248682006,2
728,13314,62,775.94,2011-12-08 12:29:00,3,4.143134726391533,6.655363127308804,1.3862943611198906,1
729,13316,86,5732.93,2011-11-02 13:40:00,39,4.465908118654584,8.654156438485995,3.6888794541139363,1
730,13317,124,2273.68,2011-10-04 13:35:00,68,4.8283137373023015,7.729594662150938,4.23410650459726,2
731,13318,20,640.76,2011-12-08 18:51:00,3,3.044522437723423,6.464214402021743,1.3862943611198906,2
732,13319,476,10845.550000000001,2011-12-04 13:34:00,7,6.1675164908883415,9.29160233605445,2.0794415416798357,1
733,13320,105,1532.2,2011-09-22 18:07:00,80,4.663439094112067,7.3351123335064,4.394449154672439,2
734,13321,11,567.36,2011-09-28 15:24:00,74,2.4849066497880004,6.342755020769874,4.31748811353631,0
735,13322,25,199.48000000000002,2011-11-22 14:21:00,19,3.258096538021482,5.300714491147758,2.995732273553991,2
736,13323,21,787.85,2011-12-06 17:12:00,5,3.091042453358316,6.670576188703463,1.791759469228055,2
737,13324,75,7121.95,2011-11-03 16:28:00,38,4.330733340286331,8.871077244439467,3.6635616461296463,1
738,13325,12,675.3,2011-09-19 10:36:00,83,2.5649493574615367,6.516636764580894,4.430816798843313,0
739,13327,108,3627.77,2011-11-01 10:21:00,40,4.6913478822291435,8.196649026863438,3.713572066704308,1
740,13328,17,1308.48,2011-01-27 15:22:00,318,2.8903717578961645,7.17738539082617,5.765191102784844,0
741,13329,17,789.0,2011-11-08 10:29:00,33,2.8903717578961645,6.672032945461067,3.5263605246161616,2
742,13330,53,1140.93,2011-09-08 12:27:00,94,3.9889840465642745,7.040475092365302,4.553876891600541,2
743,13332,21,350.9,2011-11-25 13:30:00,16,3.091042453358316,5.863347044327539,2.833213344056216,2
744,13334,265,3502.32,2011-09-18 15:21:00,84,5.583496308781699,8.161466369296502,4.442651256490317,1
745,13336,51,795.12,2011-09-23 14:05:00,79,3.9512437185814275,6.679749928251019,4.382026634673881,2
746,13338,19,487.02,2011-07-05 09:06:00,159,2.995732273553991,6.190356388619899,5.075173815233827,0
747,13339,54,860.12,2011-05-23 08:31:00,202,4.007333185232471,6.758233867538541,5.313205979041787,2
748,13340,134,10736.48,2011-10-25 13:15:00,47,4.90527477843843,9.28149570365981,3.871201010907891,1
749,13341,42,775.85,2011-03-24 09:50:00,262,3.7612001156935624,6.65524728153801,5.572154032177765,2
750,13343,19,353.43,2011-06-15 12:24:00,179,2.995732273553991,5.870510865261174,5.19295685089021,0
751,13344,116,2511.69,2011-10-03 09:45:00,69,4.762173934797756,7.829109171398687,4.248495242049359,2
752,13345,20,389.5,2011-02-25 09:01:00,289,3.044522437723423,5.967427969279741,5.66988092298052,0
753,13347,8,341.36,2011-09-30 13:28:00,72,2.1972245773362196,5.835862815013409,4.290459441148391,0
754,13348,14,233.76,2011-10-06 17:28:00,66,2.70805020110221,5.458563715690134,4.204692619390966,0
755,13349,16,247.32,2011-11-29 08:07:00,12,2.833213344056216,5.514718236994854,2.5649493574615367,2
756,13350,40,979.12,2011-11-23 16:33:00,18,3.713572066704308,6.887675013147945,2.9444389791664403,2
757,13351,16,373.94,2011-10-04 12:55:00,68,2.833213344056216,5.926766013169045,4.23410650459726,0
758,13352,24,397.97999999999996,2011-10-10 13:55:00,62,3.2188758248682006,5.988911290320265,4.143134726391533,2
759,13354,51,743.53,2011-09-29 13:17:00,73,3.9512437185814275,6.612753146812557,4.30406509320417,2
760,13355,32,674.7,2011-08-09 14:48:00,124,3.4965075614664802,6.515749190558129,4.8283137373023015,2
761,13356,42,768.24,2011-09-20 14:33:00,82,3.7612001156935624,6.645403014442647,4.418840607796598,2
762,13357,89,609.4,2011-03-27 13:56:00,259,4.499809670330265,6.414114479970247,5.560681631015528,2
763,13358,29,439.03,2011-03-16 11:52:00,270,3.4011973816621555,6.086842906406214,5.602118820879701,0
764,13359,23,439.56,2011-10-07 09:30:00,65,3.1780538303479458,6.088046644954226,4.189654742026425,2
765,13362,166,3090.7400000000002,2011-11-30 14:41:00,11,5.117993812416755,8.036489318202769,2.4849066497880004,1
766,13363,60,992.5,2011-11-22 12:40:00,19,4.110873864173311,6.901234061991872,2.995732273553991,2
767,13364,10,134.95999999999998,2011-09-29 18:13:00,73,2.3978952727983707,4.9123607248279155,4.30406509320417,0
768,13365,128,2225.37,2011-11-06 12:36:00,35,4.859812404361672,7.708127735453272,3.58351893845611,1
769,13366,1,56.160000000000004,2011-10-20 13:37:00,52,0.6931471805599453,4.045854353061666,3.970291913552122,0
770,13368,29,623.4,2011-03-28 09:59:00,258,3.4011973816621555,6.436791188641277,5.556828061699537,0
771,13369,14,308.28000000000003,2010-12-09 11:30:00,367,2.70805020110221,5.734247015460021,5.908082938168931,0
772,13370,39,754.87,2010-12-03 10:26:00,373,3.6888794541139363,6.62786940372116,5.924255797414532,0
773,13372,23,378.64,2011-09-11 12:46:00,91,3.1780538303479458,5.939223435262291,4.5217885770490405,0
774,13373,158,3312.25,2011-10-10 10:51:00,62,5.0689042022202315,8.105684859760789,4.143134726391533,1
775,13375,37,778.65,2011-09-12 10:19:00,90,3.6375861597263857,6.658845101030894,4.51085950651685,2
776,13376,53,1019.76,2011-09-01 16:16:00,101,3.9889840465642745,6.928302726869797,4.624972813284271,2
777,13379,97,572.56,2011-11-13 13:45:00,28,4.584967478670572,6.351862551846838,3.367295829986474,2
778,13381,172,3639.31,2011-11-08 11:58:00,33,5.153291594497779,8.199824121839633,3.5263605246161616,1
779,13382,15,222.99,2011-03-04 10:03:00,282,2.772588722239781,5.411601408001375,5.645446897643238,0
780,13384,152,4151.93,2011-11-09 11:04:00,32,5.030437921392435,8.331569388203366,3.4965075614664802,1
781,13385,35,534.57,2011-01-14 09:52:00,331,3.58351893845611,6.283331600299074,5.805134968916488,0
782,13388,35,677.1,2011-07-31 12:52:00,133,3.58351893845611,6.519294769689797,4.897839799950911,2
783,13389,51,797.96,2011-11-28 14:01:00,13,3.9512437185814275,6.683310881934879,2.6390573296152584,2
784,13390,13,544.08,2011-09-26 08:38:00,76,2.6390573296152584,6.30093257288162,4.343805421853684,0
785,13391,1,59.8,2011-05-20 10:50:00,205,0.6931471805599453,4.107589788972121,5.327876168789581,0
786,13394,155,2520.02,2011-12-08 11:36:00,3,5.049856007249537,7.832418860516229,1.3862943611198906,1
787,13395,21,307.72,2011-06-07 15:04:00,187,3.091042453358316,5.7324347172293635,5.236441962829949,0
788,13396,43,1360.99,2011-11-10 16:59:00,31,3.784189633918261,7.216702144538598,3.4657359027997265,2
789,13397,38,1544.13,2011-09-28 10:56:00,74,3.6635616461296463,7.342863328186895,4.31748811353631,2
790,13398,26,457.34,2011-05-31 13:17:00,194,3.295836866004329,6.127611266781323,5.272999558563747,0
791,13402,39,621.23,2011-08-04 15:51:00,129,3.6888794541139363,6.433309799308897,4.867534450455582,2
792,13403,3,75.0,2011-11-22 08:28:00,19,1.3862943611198906,4.330733340286331,2.995732273553991,0
793,13404,11,252.49,2011-12-08 15:37:00,3,2.4849066497880004,5.5353243745214,1.3862943611198906,2
794,13405,27,572.451,2011-09-26 17:01:00,76,3.332204510175204,6.351672492640208,4.343805421853684,2
795,13408,478,28117.04,2011-12-08 09:05:00,3,6.171700597410915,10.244166642215127,1.3862943611198906,1
796,13410,28,1003.06,2011-11-15 15:33:00,26,3.367295829986474,6.911807059422235,3.295836866004329,2
797,13411,18,213.55,2011-08-24 13:57:00,109,2.9444389791664403,5.368542811437534,4.700480365792417,0
798,13414,24,1390.5,2011-07-29 11:45:00,135,3.2188758248682006,7.238137580965946,4.912654885736052,2
799,13416,19,712.5,2011-10-27 08:56:00,45,2.995732273553991,6.570182436916891,3.828641396489095,2
800,13417,28,640.83,2011-12-05 08:49:00,6,3.367295829986474,6.4643234711171225,1.9459101490553132,2
801,13418,304,6127.43,2011-11-28 10:23:00,13,5.720311776607412,8.720693878671442,2.6390573296152584,1
802,13419,16,221.06,2011-10-07 12:49:00,65,2.833213344056216,5.40294761562612,4.189654742026425,0
803,13420,8,159.85,2011-07-13 08:48:00,151,2.1972245773362196,5.080472253685035,5.0238805208462765,0
804,13421,102,1833.71,2011-10-30 14:21:00,42,4.634728988229636,7.514641709852188,3.7612001156935624,2
805,13422,127,2626.3,2011-10-06 13:42:00,66,4.852030263919617,7.8737119818711125,4.204692619390966,2
806,13425,78,1624.21,2011-08-23 17:13:00,110,4.3694478524670215,7.393392317183492,4.709530201312334,2
807,13426,157,3641.32,2011-12-09 08:59:00,2,5.062595033026967,8.200376120238847,1.0986122886681098,1
808,13427,29,582.6,2011-11-20 13:02:00,21,3.4011973816621555,6.369215816648631,3.091042453358316,2
809,13428,71,201.78,2011-11-29 14:20:00,12,4.276666119016055,5.3121216475244335,2.5649493574615367,2
810,13429,67,1006.8,2011-11-29 09:10:00,12,4.219507705176107,6.915525016246498,2.5649493574615367,2
811,13430,49,679.45,2011-11-21 08:19:00,20,3.912023005428146,6.5227543440063265,3.044522437723423,2
812,13431,46,1269.1,2011-10-03 13:49:00,69,3.8501476017100584,7.146850916510274,4.248495242049359,2
813,13434,10,534.24,2011-09-26 14:30:00,76,2.3978952727983707,6.282715244436788,4.343805421853684,0
814,13435,101,3809.8900000000003,2011-12-04 14:45:00,7,4.624972813284271,8.245618036642021,2.0794415416798357,1
815,13436,12,196.89,2011-12-08 10:33:00,3,2.5649493574615367,5.287711320760812,1.3862943611198906,2
816,13437,167,3408.06,2011-11-25 14:00:00,16,5.123963979403259,8.134191872452362,2.833213344056216,1
817,13439,54,283.71,2011-03-29 14:20:00,257,4.007333185232471,5.651471118359793,5.552959584921617,0
818,13441,13,296.64,2011-09-09 09:38:00,93,2.6390573296152584,5.69588470252906,4.543294782270004,0
819,13447,59,1129.14,2011-11-16 13:38:00,25,4.0943445622221,7.030096797837492,3.258096538021482,2
820,13448,194,3534.69,2011-11-23 12:33:00,18,5.272999558563747,8.170663750231064,2.9444389791664403,1
821,13449,19,291.88,2011-11-16 08:28:00,25,2.995732273553991,5.679762968811981,3.258096538021482,2
822,13450,71,2043.7199999999998,2011-11-13 11:54:00,28,4.276666119016055,7.623016139787193,3.367295829986474,2
823,13451,433,2898.2599999999998,2011-11-13 15:58:00,28,6.073044534100405,7.972210810998752,3.367295829986474,1
824,13452,2,590.0,2011-03-25 14:19:00,261,1.0986122886681098,6.3818160174060985,5.568344503761097,0
825,13453,17,356.97999999999996,2011-06-27 09:34:00,167,2.8903717578961645,5.880477118918353,5.123963979403259,0
826,13455,46,1058.34,2011-11-15 11:21:00,26,3.8501476017100584,6.965401351674954,3.295836866004329,2
827,13456,63,1766.72,2011-11-22 09:18:00,19,4.1588830833596715,7.477445859614847,2.995732273553991,2
828,13458,382,9646.57,2011-12-02 15:29:00,9,5.948034989180646,9.174461349151194,2.302585092994046,1
829,13460,17,183.44,2011-11-10 17:17:00,31,2.8903717578961645,5.217324207338505,3.4657359027997265,0
830,13461,27,1445.0,2011-11-01 09:01:00,40,3.332204510175204,7.27655640271871,3.713572066704308,2
831,13462,9,151.5,2011-04-01 11:20:00,254,2.302585092994046,5.0271645960474665,5.541263545158426,0
832,13464,41,674.68,2011-10-12 15:01:00,60,3.7376696182833684,6.515719591185634,4.110873864173311,2
833,13466,17,307.9,2011-06-08 16:39:00,186,2.8903717578961645,5.733017599924536,5.231108616854587,0
834,13467,98,1071.91,2011-11-29 10:01:00,12,4.59511985013459,6.978129862132399,2.5649493574615367,1
835,13468,302,5704.97,2011-12-08 10:39:00,3,5.713732805509369,8.64926827413607,1.3862943611198906,1
836,13470,10,165.0,2011-09-01 14:57:00,101,2.3978952727983707,5.111987788356544,4.624972813284271,0
837,13471,254,2501.84,2011-12-08 15:44:00,3,5.541263545158426,7.825181366096544,1.3862943611198906,1
838,13473,21,422.64,2011-10-10 11:20:00,62,3.091042453358316,6.048884037975468,4.143134726391533,2
839,13474,62,226.84,2011-04-17 13:53:00,238,4.143134726391533,5.428643628223611,5.476463551931511,0
840,13475,86,1431.78,2011-06-01 13:52:00,193,4.465908118654584,7.2673718919667785,5.267858159063328,2
841,13476,58,1238.47,2011-06-14 12:00:00,180,4.07753744390572,7.122439147874555,5.198497031265826,2
842,13477,79,1454.58,2011-11-02 12:04:00,39,4.382026634673881,7.283159725605137,3.6888794541139363,2
843,13479,15,300.95,2011-05-23 10:45:00,202,2.772588722239781,5.71026144075391,5.313205979041787,0
844,13481,109,1804.56,2011-10-25 09:07:00,47,4.700480365792417,7.498626071957096,3.871201010907891,2
845,13482,11,184.64,2011-04-21 17:03:00,234,2.4849066497880004,5.223809314372975,5.459585514144159,0
846,13483,10,140.34,2011-10-05 11:53:00,67,2.3978952727983707,4.951168335262708,4.219507705176107,0
847,13484,8,313.8,2011-04-12 16:30:00,243,2.1972245773362196,5.751937516543248,5.497168225293202,0
848,13485,23,454.24,2011-04-20 13:58:00,235,3.1780538303479458,6.120824752413689,5.4638318050256105,0
849,13486,69,1122.41,2011-09-22 13:13:00,80,4.248495242049359,7.024123981607583,4.394449154672439,2
850,13487,34,575.4,2011-10-13 12:07:00,59,3.5553480614894135,6.356801864125367,4.0943445622221,2
851,13488,422,8968.31,2011-11-22 14:41:00,19,6.0473721790462776,9.101564029017187,2.995732273553991,1
852,13489,14,449.52,2011-08-26 13:16:00,107,2.70805020110221,6.110402471179496,4.68213122712422,0
853,13491,86,1215.82,2011-10-19 08:32:00,53,4.465908118654584,7.103996177364903,3.9889840465642745,2
854,13492,50,1269.84,2011-07-26 14:25:00,138,3.9318256327243257,7.147433378135437,4.9344739331306915,2
855,13493,8,618.63,2011-03-09 15:35:00,277,2.1972245773362196,6.429122525704993,5.627621113690637,0
856,13494,18,316.26000000000005,2011-02-01 11:58:00,313,2.9444389791664403,5.759721626980309,5.749392985908253,0
857,13495,48,2044.8700000000001,2011-12-02 11:21:00,9,3.8918202981106265,7.623578405880983,2.302585092994046,1
858,13496,35,653.33,2011-11-29 10:58:00,12,3.58351893845611,6.483611811351871,2.5649493574615367,2
859,13497,19,348.05,2011-03-02 09:04:00,284,2.995732273553991,5.855215178416411,5.652489180268651,0
860,13499,42,1159.11,2011-11-22 11:21:00,19,3.7612001156935624,7.056270107190766,2.995732273553991,2
861,13500,65,1166.77,2011-11-16 15:35:00,25,4.189654742026425,7.062851226189096,3.258096538021482,2
862,13501,52,1340.32,2011-02-24 18:59:00,290,3.970291913552122,7.201409482704207,5.673323267171493,2
863,13502,18,292.0,2011-11-23 10:39:00,18,2.9444389791664403,5.680172609017068,2.9444389791664403,2
864,13503,17,216.85,2011-09-29 13:23:00,73,2.8903717578961645,5.383806752563451,4.30406509320417,0
865,13504,22,295.93,2011-10-06 13:20:00,66,3.1354942159291497,5.693496420787701,4.204692619390966,0
866,13505,215,4393.63,2011-09-28 11:56:00,74,5.375278407684165,8.388138619999735,4.31748811353631,1
867,13506,26,458.52,2011-01-27 13:53:00,318,3.295836866004329,6.130182466419805,5.765191102784844,0
868,13507,162,2479.16,2011-12-06 13:13:00,5,5.093750200806762,7.816078353206984,1.791759469228055,1
869,13508,12,110.97,2011-04-10 11:58:00,245,2.5649493574615367,4.718230978272105,5.5053315359323625,0
870,13509,44,979.72,2011-12-01 10:10:00,10,3.8066624897703196,6.888286995786739,2.3978952727983707,2
871,13510,115,1791.56,2011-12-08 13:46:00,3,4.7535901911063645,7.491400044716921,1.3862943611198906,1
872,13512,15,251.21,2011-03-24 10:03:00,262,2.772588722239781,5.530262073815315,5.572154032177765,0
873,13513,10,205.1,2011-08-05 11:50:00,128,2.3978952727983707,5.328361487896413,4.859812404361672,0
874,13514,4,152.20000000000002,2011-09-27 09:39:00,75,1.6094379124341003,5.031744257306491,4.330733340286331,0
875,13515,59,891.12,2011-09-28 11:26:00,74,4.0943445622221,6.793600652679757,4.31748811353631,2
876,13516,44,1389.41,2011-11-18 13:15:00,23,3.8066624897703196,7.2373539466601775,3.1780538303479458,2
877,13517,141,2128.42,2011-10-11 11:43:00,61,4.955827057601261,7.663604921153483,4.127134385045092,2
878,13518,36,627.16,2011-09-15 10:29:00,87,3.6109179126442243,6.442794911088096,4.477336814478207,2
879,13519,8,122.75,2011-09-22 18:24:00,80,2.1972245773362196,4.8182634014487995,4.394449154672439,0
880,13520,93,3624.35,2011-10-12 10:20:00,60,4.543294782270004,8.195706114352095,4.110873864173311,1
881,13521,418,1071.73,2011-12-08 13:50:00,3,6.037870919922137,6.977962080025035,1.3862943611198906,1
882,13522,5,125.80000000000001,2011-11-09 15:11:00,32,1.791759469228055,4.842611042003125,3.4965075614664802,0
883,13523,172,3964.88,2011-11-06 15:11:00,35,5.153291594497779,8.285483051435902,3.58351893845611,1
884,13524,27,680.1800000000001,2011-10-30 12:34:00,42,3.332204510175204,6.523826588404497,3.7612001156935624,2
885,13525,6,628.78,2011-11-25 12:01:00,16,1.9459101490553132,6.445370552049637,2.833213344056216,2
886,13527,217,2242.36,2011-11-06 12:04:00,35,5.384495062789089,7.7157300209728215,3.58351893845611,1
887,13529,15,307.76,2011-09-22 09:15:00,80,2.772588722239781,5.732564276081653,4.394449154672439,0
888,13531,22,483.8,2011-05-18 16:56:00,207,3.1354942159291497,6.1837364347551045,5.337538079701318,0
889,13532,66,210.31,2011-11-06 12:25:00,35,4.204692619390966,5.353326249578836,3.58351893845611,2
890,13533,75,269.09,2011-06-10 11:54:00,184,4.330733340286331,5.598755236788495,5.220355825078324,2
891,13534,296,5870.08,2011-12-07 14:52:00,4,5.6937321388027,8.677793882270105,1.6094379124341003,1
892,13536,178,3444.39,2011-12-08 16:38:00,3,5.187385805840755,8.144792384587438,1.3862943611198906,1
893,13538,25,1280.85,2011-10-27 16:34:00,45,3.258096538021482,7.156059625954846,3.828641396489095,2
894,13539,37,631.34,2011-09-15 10:18:00,87,3.6375861597263857,6.449427224173901,4.477336814478207,2
895,13544,78,276.06,2011-10-31 11:57:00,41,4.3694478524670215,5.624234089229733,3.7376696182833684,2
896,13546,97,621.09,2011-11-27 14:50:00,14,4.584967478670572,6.433084776805697,2.70805020110221,2
897,13548,123,678.16,2011-09-04 14:50:00,98,4.820281565605037,6.520856740447811,4.59511985013459,2
898,13549,51,918.2,2011-11-14 09:20:00,27,3.9512437185814275,6.823503726534546,3.332204510175204,2
899,13551,4,91.80000000000001,2011-01-24 14:46:00,321,1.6094379124341003,4.530446639792155,5.7745515455444085,0
900,13552,109,3740.07,2011-10-04 15:19:00,68,4.700480365792417,8.227126945747532,4.23410650459726,1
901,13555,135,4098.88,2011-09-27 12:36:00,75,4.912654885736052,8.318712983971391,4.330733340286331,1
902,13557,34,584.06,2011-11-11 15:24:00,30,3.5553480614894135,6.371714406075083,3.4339872044851463,2
903,13558,169,594.52,2011-12-04 11:24:00,7,5.135798437050262,6.389434973453886,2.0794415416798357,1
904,13560,32,171.42000000000002,2011-12-02 13:11:00,9,3.4965075614664802,5.149933360781779,2.302585092994046,2
905,13561,14,141.85999999999999,2011-05-08 12:39:00,217,2.70805020110221,4.961865129726826,5.384495062789089,0
906,13562,82,1799.33,2011-09-19 10:51:00,83,4.418840607796598,7.495725260414088,4.430816798843313,2
907,13563,49,777.53,2011-09-16 14:45:00,86,3.912023005428146,6.657407526177046,4.465908118654584,2
908,13564,81,1724.67,2011-07-18 14:33:00,146,4.406719247264253,7.453370659852556,4.990432586778736,2
909,13565,38,240.22,2011-11-20 14:33:00,21,3.6635616461296463,5.485709380155097,3.091042453358316,2
910,13566,169,856.84,2011-10-30 11:59:00,42,5.135798437050262,6.75441760191189,3.7612001156935624,2
911,13568,43,187.05,2011-06-19 14:42:00,175,3.784189633918261,5.2367078849163455,5.170483995038151,0
912,13569,79,338.62,2011-11-22 13:07:00,19,4.382026634673881,5.8278273455181555,2.995732273553991,2
913,13570,27,239.49,2011-04-10 13:36:00,245,3.332204510175204,5.482678508639762,5.5053315359323625,0
914,13571,340,2088.94,2011-11-27 10:47:00,14,5.831882477283517,7.644890636412799,2.70805020110221,1
915,13572,33,1384.25,2011-05-18 11:59:00,207,3.5263605246161616,7.233635907747459,5.337538079701318,2
916,13573,25,290.25,2011-10-20 14:33:00,52,3.258096538021482,5.674182004879911,3.970291913552122,2
917,13575,46,732.0699999999999,2011-11-16 13:14:00,25,3.8501476017100584,6.597241195280628,3.258096538021482,2
918,13576,126,6717.34,2011-11-29 15:34:00,12,4.844187086458591,8.812596379192264,2.5649493574615367,1
919,13577,83,1687.6000000000001,2011-11-14 15:19:00,27,4.430816798843313,7.4316550622354,3.332204510175204,2
920,13579,23,467.04,2011-11-25 08:41:00,16,3.1780538303479458,6.148553762350757,2.833213344056216,2
921,13581,10,118.0,2011-02-03 14:41:00,311,2.3978952727983707,4.77912349311153,5.7430031878094825,0
